date,temp_max,temp_min,temp_mean,apparent_temp_max,apparent_temp_min,precipitation,rain,snowfall,wind_max,wind_mean,weather_code,is_forecast,ideal_temp,temp_score,rain_score,wind_score,sunshine_percentage,snow_bonus,nice_day_score,nice_day_label,heavy_rain,sunny_day,outdoor_score,comfort_score_v2,rain_score_v2,wind_score_v2,hazard_factor,nice_day_score_v2,nice_day_label_v2,outdoor_score_v2
12-05-23,12.5,2.8,7.6,8.6,-0.7,0.7,0.7,0.0,13.7,8.9,53,False,20,38.0,97.2,92.6,48.232927947044104,0,54.1,Average,False,False,56.4,54.4,90.0,100.0,1.0,68.4,Pleasant,46.7
13-05-23,14.5,5.5,9.8,13.3,3.0,0.6,0.6,0.0,9.5,5.7,51,False,20,49.0,97.6,100.0,74.03589349303982,0,68.2,Pleasant,False,True,71.4,73.2,90.0,100.0,1.0,81.1,Nice,66.2
14-05-23,17.6,2.9,10.8,16.1,0.5,0.0,0.0,0.0,16.5,8.0,3,False,20,54.0,100.0,87.0,85.50328974718039,0,73.5,Pleasant,False,True,76.8,84.4,100.0,100.0,1.0,90.9,Excellent,84.8
15-05-23,20.9,7.4,14.7,18.9,4.3,0.0,0.0,0.0,17.3,10.8,3,False,20,73.5,100.0,85.4,68.5311385829668,0,75.2,Nice,False,False,76.7,95.6,100.0,100.0,1.0,91.9,Excellent,84.8
16-05-23,22.7,12.8,17.3,21.6,10.9,1.3,1.3,0.0,18.5,10.0,51,False,20,86.5,94.8,83.0,58.437083891861505,0,75.9,Nice,False,False,76.2,100.0,90.0,100.0,1.0,88.7,Nice,75.0
17-05-23,17.1,11.4,14.2,16.3,8.4,15.8,15.8,0.0,14.8,9.2,63,False,20,71.0,36.8,90.4,4.786426265700924,0,42.8,Average,True,False,41.3,85.2,20.0,100.0,1.0,51.0,Average,10.6
18-05-23,18.0,8.6,13.6,14.9,7.4,0.4,0.4,0.0,17.6,7.5,51,False,20,68.0,98.4,84.8,77.36375291573606,0,75.8,Nice,False,True,78.0,79.6,90.0,100.0,1.0,84.3,Nice,70.8
19-05-23,19.7,9.6,14.2,18.6,7.6,3.4,3.4,0.0,13.5,6.4,63,False,20,71.0,86.4,93.0,88.93943822156882,0,79.9,Nice,False,True,82.7,94.4,75.0,100.0,1.0,88.0,Nice,69.2
20-05-23,19.6,9.0,14.4,20.5,8.0,6.4,6.4,0.0,18.7,6.7,61,False,20,72.0,74.4,82.6,86.14835667407702,0,76.7,Nice,False,True,79.1,100.0,55.0,100.0,1.0,83.7,Nice,52.0
21-05-23,19.5,9.6,14.2,18.0,8.7,8.1,8.1,0.0,20.8,6.4,63,False,20,71.0,67.6,78.4,80.98555012076308,0,73.2,Pleasant,False,True,75.2,92.0,55.0,100.0,1.0,79.5,Nice,48.2
22-05-23,20.1,10.0,14.6,19.0,8.6,0.0,0.0,0.0,15.5,6.6,2,False,20,73.0,100.0,89.0,95.37715958371219,0,84.7,Nice,False,True,87.6,96.0,100.0,100.0,1.0,97.5,Excellent,95.8
23-05-23,20.2,8.4,14.5,20.4,6.5,0.0,0.0,0.0,7.0,4.2,3,False,20,72.5,100.0,100.0,95.12237265171676,0,85.3,Nice,False,True,88.4,100.0,100.0,100.0,1.0,99.0,Excellent,98.0
24-05-23,21.4,9.4,16.2,22.3,8.2,0.0,0.0,0.0,8.0,4.3,3,False,20,81.0,100.0,100.0,91.95650603227382,0,87.6,Nice,False,True,90.1,100.0,100.0,100.0,1.0,98.4,Excellent,96.8
25-05-23,20.8,11.6,16.5,21.9,10.6,0.7,0.7,0.0,11.8,6.2,51,False,20,82.5,97.2,96.4,91.43538985016016,0,87.3,Nice,False,True,89.7,100.0,90.0,100.0,1.0,95.3,Excellent,86.9
26-05-23,20.5,9.8,15.1,21.6,8.5,4.0,4.0,0.0,10.1,5.4,63,False,20,75.5,84.0,99.8,87.10023423791093,0,81.3,Nice,False,True,83.8,100.0,75.0,100.0,1.0,89.9,Nice,71.1
27-05-23,19.4,10.4,14.4,20.6,9.1,4.6,4.6,0.0,8.8,5.8,61,False,20,72.0,81.6,100.0,88.20756667355798,0,79.9,Nice,False,True,82.7,100.0,75.0,100.0,1.0,90.1,Excellent,71.5
28-05-23,19.6,11.0,15.0,19.3,10.1,0.8,0.8,0.0,19.2,9.0,51,False,20,75.0,96.8,81.6,91.9184803247407,0,83.2,Nice,False,True,85.7,97.2,90.0,100.0,1.0,94.3,Excellent,85.6
29-05-23,20.4,10.5,15.6,19.5,9.4,0.2,0.2,0.0,13.7,7.1,51,False,20,78.0,99.2,92.6,93.24535885482132,0,86.1,Nice,False,True,88.7,98.0,90.0,100.0,1.0,94.8,Excellent,86.5
30-05-23,21.5,10.7,16.5,21.4,9.3,0.0,0.0,0.0,8.8,4.2,3,False,20,82.5,100.0,100.0,96.24242771839229,0,89.7,Nice,False,True,92.4,100.0,100.0,100.0,1.0,99.2,Excellent,98.5
31-05-23,21.6,11.7,16.9,21.8,10.7,3.9,3.9,0.0,14.4,5.5,63,False,20,84.5,84.4,91.2,86.77380562484032,0,84.1,Nice,False,True,86.1,100.0,75.0,100.0,1.0,89.9,Nice,71.0
01-06-23,20.4,11.6,16.2,20.4,10.9,2.1,2.1,0.0,11.0,5.0,53,False,24,61.0,91.6,98.0,95.85622269454998,0,79.5,Nice,False,True,83.2,100.0,90.0,100.0,1.0,96.2,Excellent,88.5
02-06-23,21.6,11.2,16.9,22.5,10.1,0.0,0.0,0.0,6.3,3.9,3,False,24,64.5,100.0,100.0,90.9265609570225,0,80.6,Nice,False,True,83.9,100.0,100.0,100.0,1.0,98.2,Excellent,96.4
03-06-23,18.6,11.4,15.2,16.5,9.6,0.0,0.0,0.0,19.5,11.1,3,False,24,56.0,100.0,81.0,87.37773129281388,0,74.5,Pleasant,False,True,77.7,86.0,100.0,100.0,1.0,91.9,Excellent,86.6
04-06-23,20.2,8.6,15.1,20.2,7.2,0.5,0.5,0.0,9.2,5.0,51,False,24,55.5,98.0,100.0,92.46781890894799,0,77.3,Nice,False,True,81.1,100.0,90.0,100.0,1.0,95.5,Excellent,87.3
05-06-23,21.6,11.0,16.4,22.6,10.0,0.9,0.9,0.0,11.4,6.0,51,False,24,61.99999999999999,96.4,97.2,86.70700555431237,0,77.4,Nice,False,True,80.6,100.0,90.0,100.0,1.0,94.3,Excellent,85.2
06-06-23,22.1,11.8,17.0,21.0,9.5,0.0,0.0,0.0,17.3,10.9,3,False,24,65.0,100.0,85.4,89.35489923162294,0,79.1,Nice,False,True,82.0,100.0,100.0,100.0,1.0,97.9,Excellent,95.7
07-06-23,21.5,11.1,16.3,21.2,9.1,0.0,0.0,0.0,17.6,9.7,3,False,24,61.5,100.0,84.8,61.71531614164509,0,68.0,Pleasant,False,False,69.7,100.0,100.0,100.0,1.0,92.3,Excellent,84.7
08-06-23,21.6,11.0,16.6,23.3,9.3,0.5,0.5,0.0,9.0,5.4,51,False,24,63.00000000000001,98.0,100.0,83.09922776243475,0,77.0,Nice,False,True,80.0,100.0,90.0,100.0,1.0,93.6,Excellent,83.9
09-06-23,23.6,10.6,17.3,24.6,9.0,3.6,3.6,0.0,15.8,6.6,61,False,24,66.5,85.6,88.4,84.29236679662408,0,76.0,Nice,False,True,78.7,100.0,75.0,100.0,1.0,89.4,Nice,70.3
10-06-23,22.1,12.3,17.4,23.1,11.5,1.6,1.6,0.0,9.2,4.5,53,False,24,67.0,93.6,100.0,95.90721081691872,0,82.4,Nice,False,True,85.9,100.0,90.0,100.0,1.0,96.2,Excellent,88.5
11-06-23,21.4,11.3,16.7,23.1,10.1,7.1,7.1,0.0,15.7,6.0,63,False,24,63.5,71.6,88.6,89.02641282605713,0,74.4,Pleasant,False,True,77.4,100.0,55.0,100.0,1.0,84.3,Nice,52.6
12-06-23,19.0,11.2,14.9,19.2,9.7,0.6,0.6,0.0,13.9,9.1,51,False,24,54.5,97.6,92.2,70.56421754228029,0,68.5,Pleasant,False,True,71.2,96.8,90.0,100.0,1.0,89.8,Nice,77.7
13-06-23,18.4,10.1,14.1,18.9,8.5,2.0,2.0,0.0,8.2,5.3,53,False,24,50.5,92.0,100.0,65.39429764559584,0,64.9,Pleasant,False,False,67.6,95.6,90.0,100.0,1.0,88.3,Nice,75.2
14-06-23,21.0,12.1,16.4,21.7,12.2,0.1,0.1,0.0,6.3,2.7,51,False,24,61.99999999999999,99.6,100.0,61.480952069483905,0,69.3,Pleasant,False,False,71.2,100.0,90.0,100.0,1.0,89.3,Nice,76.1
15-06-23,22.3,11.7,16.9,24.3,11.8,6.6,6.6,0.0,12.7,4.1,61,False,24,64.5,73.6,94.6,71.72076023909831,0,69.5,Pleasant,False,True,71.8,100.0,55.0,100.0,1.0,80.8,Nice,48.8
16-06-23,23.4,14.6,18.5,22.5,14.3,0.4,0.4,0.0,17.1,8.3,51,False,24,72.5,98.4,85.8,75.9755289687732,0,77.2,Nice,False,True,79.1,100.0,90.0,100.0,1.0,92.2,Excellent,81.4
17-06-23,24.2,13.5,17.7,26.0,13.1,14.4,14.4,0.0,12.2,5.1,63,False,24,68.5,42.4,95.6,86.2416707320268,0,71.6,Pleasant,True,True,74.4,100.0,20.0,100.0,1.0,73.2,Pleasant,18.9
18-06-23,19.3,14.8,16.2,19.8,14.9,11.6,11.6,0.0,11.3,8.1,63,False,24,61.0,53.6,97.4,11.321060217426503,0,44.2,Average,True,False,43.7,99.2,40.0,100.0,1.0,63.9,Pleasant,25.6
19-06-23,20.7,14.2,16.9,21.0,14.1,6.9,6.9,0.0,14.6,7.8,61,False,24,64.5,72.4,90.8,89.16552216939716,0,75.1,Nice,False,True,78.2,100.0,55.0,100.0,1.0,84.3,Nice,52.6
20-06-23,22.0,12.3,17.7,23.0,11.9,0.8,0.8,0.0,9.2,5.6,51,False,24,68.5,96.8,100.0,90.95855866756031,0,81.8,Nice,False,True,84.9,100.0,90.0,100.0,1.0,95.2,Excellent,86.7
21-06-23,24.1,12.8,18.8,24.7,11.9,1.6,1.6,0.0,11.5,7.1,55,False,24,74.0,93.6,97.0,95.37916733142566,0,84.8,Nice,False,True,87.8,100.0,90.0,100.0,1.0,96.1,Excellent,88.3
22-06-23,25.4,16.3,20.3,28.7,16.6,0.9,0.9,0.0,12.1,4.5,51,False,24,81.5,96.4,95.8,84.55733893067419,0,84.3,Nice,False,True,86.4,86.9,90.0,100.0,1.0,88.7,Nice,77.4
23-06-23,27.4,15.3,21.5,30.4,16.3,0.1,0.1,0.0,7.9,4.4,51,False,24,87.5,99.6,100.0,95.52205011546671,0,91.4,Excellent,False,True,93.8,73.8,90.0,100.0,1.0,85.6,Nice,74.3
24-06-23,27.3,16.5,21.1,31.7,17.4,4.8,4.8,0.0,16.7,6.1,61,False,24,85.5,80.8,86.6,76.43044351949455,0,80.0,Nice,False,True,81.3,63.8,75.0,100.0,1.0,73.3,Pleasant,51.7
25-06-23,21.6,15.6,18.5,24.6,15.7,14.9,14.9,0.0,11.6,4.9,63,False,24,72.5,40.4,96.8,25.11811169932726,0,51.6,Average,True,False,51.2,100.0,20.0,100.0,1.0,61.0,Pleasant,14.0
26-06-23,21.6,15.0,17.9,22.1,15.7,14.7,14.7,0.0,13.2,5.9,63,False,24,69.5,41.2,93.6,90.43873040869997,0,73.1,Pleasant,True,True,76.0,100.0,20.0,100.0,1.0,74.1,Pleasant,19.2
27-06-23,23.6,13.3,19.0,24.5,12.7,0.0,0.0,0.0,14.7,7.3,3,False,24,75.0,100.0,90.6,95.63248224556403,0,85.7,Nice,False,True,88.6,100.0,100.0,100.0,1.0,99.1,Excellent,98.3
28-06-23,16.6,10.2,14.7,16.8,9.0,13.2,13.2,0.0,15.4,9.3,61,False,24,53.5,47.2,89.2,4.206198894258191,0,37.1,Poor,True,False,36.4,87.2,20.0,100.0,1.0,51.7,Average,10.8
29-06-23,18.5,8.9,13.9,17.9,7.2,0.9,0.9,0.0,17.2,10.3,51,False,24,49.5,96.4,85.6,93.67381358076192,0,73.9,Pleasant,False,True,77.8,91.6,90.0,100.0,1.0,92.4,Excellent,83.2
30-06-23,22.1,11.0,16.8,22.3,10.1,0.0,0.0,0.0,8.9,6.4,3,False,24,64.0,100.0,100.0,95.79974872080724,0,82.1,Nice,False,True,85.7,100.0,100.0,100.0,1.0,99.2,Excellent,98.3
01-07-23,24.7,11.9,19.2,25.9,11.2,0.0,0.0,0.0,12.0,5.0,1,False,26,66.0,100.0,96.0,95.8716768258095,0,82.6,Nice,False,True,86.0,100.0,100.0,100.0,1.0,99.2,Excellent,98.3
02-07-23,23.7,11.9,17.6,26.8,11.8,1.6,1.6,0.0,12.4,4.8,55,False,26,58.00000000000001,93.6,95.2,74.88710600823121,0,71.1,Pleasant,False,True,73.8,100.0,90.0,100.0,1.0,92.0,Excellent,81.0
03-07-23,24.5,15.4,19.1,27.6,15.4,3.2,3.2,0.0,7.1,5.2,53,False,26,65.5,87.2,100.0,73.9007409048896,0,73.1,Pleasant,False,True,75.6,95.4,75.0,100.0,1.0,85.4,Nice,65.1
04-07-23,25.6,15.2,20.9,29.0,15.8,6.8,6.8,0.0,7.9,4.3,63,False,26,74.5,72.8,100.0,96.1340236468335,0,82.4,Nice,False,True,85.4,84.6,55.0,100.0,1.0,79.6,Nice,49.1
05-07-23,24.1,14.5,19.8,28.5,15.2,9.2,9.2,0.0,8.0,3.6,63,False,26,69.0,63.2,100.0,93.27864364926127,0,77.7,Nice,False,True,80.9,88.5,40.0,100.0,1.0,76.0,Nice,36.2
06-07-23,23.9,15.6,19.4,27.7,16.8,8.5,8.5,0.0,8.0,3.8,63,False,26,67.0,66.0,100.0,81.50136133800078,0,73.2,Pleasant,False,True,76.0,94.6,55.0,100.0,1.0,80.6,Nice,49.2
07-07-23,22.5,15.6,18.6,24.3,15.9,15.6,15.6,0.0,13.7,8.2,65,False,26,63.00000000000001,37.6,92.6,43.56910566927207,0,53.5,Average,True,False,54.4,100.0,20.0,100.0,1.0,64.7,Pleasant,15.5
08-07-23,20.8,15.0,17.2,19.0,14.6,3.2,3.2,0.0,19.5,11.6,53,False,26,56.0,87.2,81.0,43.32146442753532,0,57.1,Average,False,False,58.1,96.0,75.0,100.0,1.0,79.6,Nice,56.2
09-07-23,23.0,11.9,17.7,21.4,11.0,0.1,0.1,0.0,18.1,11.2,51,False,26,58.5,99.6,83.8,96.71812130422596,0,78.9,Nice,False,True,82.5,100.0,90.0,100.0,1.0,96.3,Excellent,88.8
10-07-23,24.2,14.3,19.4,24.7,13.5,1.3,1.3,0.0,20.9,10.9,55,False,26,67.0,94.8,78.2,96.85570508800954,0,81.2,Nice,False,True,84.2,100.0,90.0,100.0,1.0,96.4,Excellent,88.9
11-07-23,22.4,14.6,19.0,23.1,14.5,8.6,8.6,0.0,17.8,8.6,63,False,26,65.0,65.6,84.4,96.99988342051049,0,76.5,Nice,False,True,79.8,100.0,55.0,100.0,1.0,85.9,Nice,54.3
12-07-23,27.2,16.1,21.4,29.8,16.1,5.3,5.3,0.0,14.2,5.6,63,False,26,77.0,78.8,91.6,93.44449635802354,0,82.7,Nice,False,True,85.3,78.5,75.0,100.0,1.0,82.6,Nice,63.3
13-07-23,28.8,17.4,22.9,33.1,18.4,3.3,3.3,0.0,11.1,4.5,63,False,26,84.5,86.8,97.8,97.27602016572192,0,88.7,Nice,False,True,91.3,53.1,75.0,100.0,1.0,73.2,Pleasant,53.1
14-07-23,24.2,17.4,20.5,26.0,18.2,0.7,0.7,0.0,14.1,8.4,51,False,26,72.5,97.2,91.8,85.7494061056723,0,80.9,Nice,False,True,83.4,100.0,90.0,100.0,1.0,94.1,Excellent,84.9
15-07-23,25.8,16.1,20.9,28.5,17.0,0.0,0.0,0.0,7.4,4.8,3,False,26,74.5,100.0,100.0,84.44279702198256,0,82.4,Nice,False,True,84.9,88.5,100.0,100.0,1.0,92.3,Excellent,86.9
16-07-23,28.5,15.2,22.0,31.1,16.7,0.0,0.0,0.0,8.1,3.4,1,False,26,80.0,100.0,100.0,97.55663401696403,0,89.1,Nice,False,True,92.0,68.5,100.0,100.0,1.0,86.9,Nice,80.1
17-07-23,29.8,18.1,24.3,32.2,19.6,0.0,0.0,0.0,6.2,3.4,2,False,26,91.5,100.0,100.0,97.65326375362744,0,93.8,Excellent,False,True,96.1,60.0,100.0,100.0,1.0,83.5,Nice,75.1
18-07-23,26.7,17.8,22.7,27.5,18.2,0.4,0.4,0.0,20.5,10.5,51,False,26,83.5,98.4,79.0,97.75274708690783,0,88.7,Nice,False,True,91.0,96.2,90.0,100.0,1.0,95.0,Excellent,87.1
19-07-23,27.9,15.8,21.8,29.7,15.7,3.7,3.7,0.0,16.2,6.5,63,False,26,79.0,85.2,87.6,96.89535211023833,0,85.3,Nice,False,True,87.9,79.2,75.0,100.0,1.0,83.6,Nice,64.7
20-07-23,26.0,17.1,21.5,28.6,17.9,1.5,1.5,0.0,18.4,7.7,53,False,26,77.5,94.0,83.2,84.87201100217382,0,81.5,Nice,False,True,83.5,87.7,90.0,100.0,1.0,89.1,Nice,77.9
21-07-23,26.1,14.7,20.3,28.3,14.7,1.5,1.5,0.0,10.8,5.1,53,False,26,71.5,94.0,98.4,96.69471355056206,0,84.4,Nice,False,True,87.6,90.0,90.0,100.0,1.0,92.3,Excellent,83.4
22-07-23,25.0,17.1,21.0,25.8,18.2,10.2,10.2,0.0,18.1,9.1,63,False,26,75.0,59.2,83.8,98.18076000829535,0,79.9,Nice,True,True,82.8,100.0,40.0,100.0,1.0,81.6,Nice,39.7
23-07-23,23.7,16.0,19.4,25.2,17.0,20.9,20.9,0.0,11.2,6.5,65,False,26,67.0,16.400000000000006,97.6,79.09193576102528,0,64.8,Pleasant,True,True,67.3,100.0,20.0,100.0,1.0,71.8,Pleasant,18.3
24-07-23,26.7,14.9,20.8,28.2,15.0,0.0,0.0,0.0,8.9,4.7,1,False,26,74.0,100.0,100.0,98.41084079652488,0,87.0,Nice,False,True,90.3,90.8,100.0,100.0,1.0,96.0,Excellent,93.8
25-07-23,31.6,14.7,23.0,34.4,15.1,0.2,0.2,0.0,20.0,6.3,51,False,26,85.0,99.2,80.0,80.18319553505894,0,83.3,Nice,False,True,84.7,43.1,90.0,100.0,1.0,70.3,Pleasant,52.1
26-07-23,30.3,17.6,22.5,32.2,17.9,3.0,3.0,0.0,21.1,9.1,61,False,26,82.5,88.0,77.8,76.97951073664943,0,79.4,Nice,False,True,80.6,60.0,75.0,100.0,1.0,71.9,Pleasant,50.1
27-07-23,17.7,13.3,15.3,17.4,11.2,5.9,5.9,0.0,22.9,16.0,61,False,26,46.5,76.4,74.2,49.840583219901625,0,53.4,Average,False,False,55.1,89.6,75.0,100.0,1.0,78.3,Nice,55.3
28-07-23,22.1,9.7,16.3,21.7,8.3,0.0,0.0,0.0,11.3,7.5,2,False,26,51.5,100.0,97.4,97.81559661412822,0,77.6,Nice,False,True,81.9,100.0,100.0,100.0,1.0,99.6,Excellent,99.1
29-07-23,25.5,11.9,19.3,27.5,10.7,0.0,0.0,0.0,10.9,5.6,3,False,26,66.5,100.0,98.2,94.37219311028188,0,82.5,Nice,False,True,85.8,96.2,100.0,100.0,1.0,97.3,Excellent,95.4
30-07-23,26.1,15.6,21.0,28.0,15.7,0.1,0.1,0.0,12.6,4.9,51,False,26,75.0,99.6,94.8,94.80786085168828,0,85.7,Nice,False,True,88.6,92.3,90.0,100.0,1.0,92.9,Excellent,84.0
31-07-23,20.5,16.1,18.0,21.9,16.9,7.0,7.0,0.0,11.3,6.2,61,False,26,60.0,72.0,97.4,22.851118638422623,0,50.6,Average,False,False,50.7,100.0,55.0,100.0,1.0,71.1,Pleasant,38.0
01-08-23,24.7,15.1,19.5,26.4,15.6,0.1,0.1,0.0,8.1,4.3,51,False,25,72.5,99.6,100.0,88.52128384972885,0,82.9,Nice,False,True,85.7,100.0,90.0,100.0,1.0,94.7,Excellent,85.9
02-08-23,23.2,14.9,19.0,24.3,15.3,7.2,7.2,0.0,14.0,7.2,63,False,25,70.0,71.2,92.0,77.21802517774108,0,73.1,Pleasant,False,True,75.3,100.0,55.0,100.0,1.0,81.9,Nice,50.0
03-08-23,28.0,12.2,20.4,30.5,12.1,0.0,0.0,0.0,9.1,3.9,1,False,25,77.0,100.0,100.0,94.14905094164538,0,86.8,Nice,False,True,89.6,73.1,100.0,100.0,1.0,88.1,Nice,81.5
04-08-23,31.9,15.6,23.9,35.0,16.8,0.6,0.6,0.0,10.4,4.5,51,False,25,94.5,97.6,99.2,95.80084384792835,0,93.9,Excellent,False,True,96.0,38.5,90.0,100.0,1.0,71.5,Pleasant,55.3
05-08-23,28.3,18.2,23.4,28.5,17.6,0.0,0.0,0.0,19.9,11.6,0,False,25,92.0,100.0,80.2,96.01376843609987,0,91.8,Excellent,False,True,93.6,88.5,100.0,100.0,1.0,94.6,Excellent,91.5
06-08-23,25.7,16.2,19.8,27.4,15.9,3.3,3.3,0.0,14.4,8.5,61,False,25,74.0,86.8,91.2,56.84255803728539,0,69.8,Pleasant,False,False,70.8,96.9,75.0,100.0,1.0,82.6,Nice,60.7
07-08-23,20.6,13.6,17.0,18.9,11.7,0.6,0.6,0.0,21.3,14.4,51,False,25,60.0,97.6,77.4,89.65668313497895,0,76.2,Nice,False,True,79.2,95.6,90.0,100.0,1.0,93.2,Excellent,83.9
08-08-23,17.5,12.6,14.8,15.5,11.5,0.2,0.2,0.0,14.4,9.8,51,False,25,49.0,99.2,91.2,56.27296005698469,0,61.5,Pleasant,False,False,63.7,82.0,90.0,100.0,1.0,81.1,Nice,64.5
09-08-23,21.8,9.4,15.6,21.5,7.7,0.0,0.0,0.0,9.0,5.3,3,False,25,53.0,100.0,100.0,92.20973355987573,0,76.5,Nice,False,True,80.4,100.0,100.0,100.0,1.0,98.4,Excellent,96.9
10-08-23,20.9,11.3,15.8,21.2,10.7,8.6,8.6,0.0,10.0,4.7,63,False,25,54.0,65.6,100.0,51.00496142561578,0,57.3,Average,False,False,59.1,100.0,55.0,100.0,1.0,76.7,Nice,44.2
11-08-23,21.4,11.9,16.6,21.9,11.0,1.4,1.4,0.0,10.8,7.0,51,False,25,58.00000000000001,94.4,98.4,83.73759782803032,0,74.5,Pleasant,False,True,77.8,100.0,90.0,100.0,1.0,93.7,Excellent,84.1
12-08-23,22.0,14.0,17.6,23.0,13.7,0.5,0.5,0.0,9.9,5.3,51,False,25,63.00000000000001,98.0,100.0,70.90628759696385,0,72.7,Pleasant,False,True,75.1,100.0,90.0,100.0,1.0,91.2,Excellent,79.5
13-08-23,24.5,14.1,18.9,25.5,14.0,0.0,0.0,0.0,6.3,3.3,3,False,25,69.5,100.0,100.0,93.63294850543356,0,83.6,Nice,False,True,86.8,100.0,100.0,100.0,1.0,98.7,Excellent,97.5
14-08-23,26.6,12.8,19.7,27.2,11.9,0.0,0.0,0.0,9.8,5.5,1,False,25,73.5,100.0,100.0,93.32570172609037,0,85.1,Nice,False,True,88.1,98.5,100.0,100.0,1.0,98.0,Excellent,96.4
15-08-23,26.5,13.4,19.5,27.5,12.5,1.6,1.6,0.0,13.3,5.9,61,False,25,72.5,93.6,93.4,63.63661879057688,0,72.8,Pleasant,False,False,74.2,96.2,90.0,100.0,1.0,88.2,Nice,74.8
16-08-23,27.4,14.6,20.2,28.4,14.6,0.8,0.8,0.0,15.6,7.7,53,False,25,76.0,96.8,88.8,68.4613846976445,0,76.0,Nice,False,False,77.4,89.2,90.0,100.0,1.0,86.4,Nice,72.8
17-08-23,27.5,15.5,21.4,29.0,16.5,0.0,0.0,0.0,17.3,7.5,1,False,25,82.0,100.0,85.4,93.10702918647257,0,87.2,Nice,False,True,89.5,84.6,100.0,100.0,1.0,92.5,Excellent,88.0
18-08-23,29.9,14.9,22.1,31.2,15.8,0.0,0.0,0.0,15.4,6.3,3,False,25,85.5,100.0,89.2,93.495671045031,0,89.1,Nice,False,True,91.2,67.7,100.0,100.0,1.0,85.8,Nice,78.0
19-08-23,29.8,16.0,22.9,31.4,16.8,0.0,0.0,0.0,12.4,6.8,1,False,25,89.5,100.0,95.2,93.20709767632707,0,91.0,Excellent,False,True,93.1,66.2,100.0,100.0,1.0,85.1,Nice,77.0
20-08-23,30.7,15.3,23.0,30.9,15.7,0.0,0.0,0.0,13.9,4.8,1,False,25,90.0,100.0,92.2,93.6035357988047,0,91.1,Excellent,False,True,93.2,70.0,100.0,100.0,1.0,86.7,Nice,79.4
21-08-23,29.4,20.2,24.3,31.6,20.5,0.0,0.0,0.0,7.1,4.5,1,False,25,96.5,100.0,100.0,94.00390494663313,0,94.5,Excellent,False,True,96.4,64.6,100.0,100.0,1.0,84.6,Nice,76.4
22-08-23,29.8,19.5,24.8,31.5,21.1,0.0,0.0,0.0,7.7,4.3,1,False,25,99.0,100.0,100.0,94.1201834297797,0,95.5,Excellent,False,True,97.3,65.4,100.0,100.0,1.0,85.0,Nice,76.9
23-08-23,30.5,20.2,24.7,32.6,21.5,0.0,0.0,0.0,9.4,4.6,3,False,25,98.5,100.0,100.0,93.37807811256525,0,95.1,Excellent,False,True,96.8,56.9,100.0,100.0,1.0,81.4,Nice,71.5
24-08-23,27.5,18.0,22.3,29.5,18.5,4.7,4.7,0.0,12.1,5.4,63,False,25,86.5,81.2,95.8,78.4346539930008,0,81.9,Nice,False,True,83.4,80.8,75.0,100.0,1.0,80.5,Nice,59.9
25-08-23,27.9,18.1,22.4,29.7,19.4,0.1,0.1,0.0,8.2,3.9,51,False,25,87.0,99.6,100.0,95.13981894160611,0,91.0,Excellent,False,True,93.4,79.2,90.0,100.0,1.0,87.7,Nice,77.0
26-08-23,30.5,18.6,24.1,31.9,19.0,0.0,0.0,0.0,7.1,4.0,2,False,25,95.5,100.0,100.0,95.4850466948402,0,94.6,Excellent,False,True,96.6,62.3,100.0,100.0,1.0,84.0,Nice,75.6
27-08-23,32.2,15.5,23.5,34.1,16.5,0.0,0.0,0.0,9.4,5.2,1,False,25,92.5,100.0,100.0,95.835340141738,0,93.5,Excellent,False,True,95.7,45.4,100.0,100.0,1.0,77.3,Nice,65.6
28-08-23,32.9,15.6,23.9,34.8,16.6,0.0,0.0,0.0,9.7,4.8,1,False,25,94.5,100.0,100.0,96.02917062153952,0,94.4,Excellent,False,True,96.5,40.0,100.0,100.0,1.0,75.2,Nice,62.4
29-08-23,30.0,16.3,23.2,28.9,16.0,0.0,0.0,0.0,24.7,12.6,3,False,25,91.0,100.0,70.6,91.80761354525944,0,89.2,Nice,False,True,90.6,85.4,100.0,100.0,1.0,92.5,Excellent,88.0
30-08-23,25.7,16.0,20.8,26.3,17.1,5.0,5.0,0.0,18.7,6.1,61,False,25,79.0,80.0,82.6,80.14723850658264,0,78.3,Nice,False,True,80.0,100.0,75.0,100.0,1.0,88.5,Nice,69.0
31-08-23,22.4,13.3,17.3,23.0,13.8,3.0,3.0,0.0,12.2,4.7,61,False,25,61.5,88.0,95.6,90.34589411589592,0,77.1,Nice,False,True,80.4,100.0,75.0,100.0,1.0,90.6,Excellent,72.1
01-09-23,22.1,13.7,17.4,21.4,13.7,1.3,1.3,0.0,12.4,8.5,51,False,21,82.0,94.8,95.2,84.29114592126624,0,84.1,Nice,False,True,86.2,100.0,90.0,100.0,1.0,93.9,Excellent,84.3
02-09-23,25.3,13.2,18.7,25.1,11.8,0.0,0.0,0.0,8.7,4.9,1,False,21,88.5,100.0,100.0,96.72504480284863,0,92.3,Excellent,False,True,94.7,100.0,100.0,100.0,1.0,99.3,Excellent,98.7
03-09-23,25.9,13.5,18.3,24.8,11.8,3.6,3.6,0.0,24.6,7.2,61,False,21,86.5,85.6,70.8,87.99675838755651,0,83.9,Nice,False,True,85.4,100.0,75.0,100.0,1.0,90.1,Excellent,71.4
